0.0085427425801754,0,0.0,1,0,2,2,4,1,fix crash when ENV['NOTIFY_SOCKET'] is not set,Cross-site request forgery (CSRF) vulnerability in pcsd web UI in pcs before 0.9.149.,3113da8b6d6c82c136a0229fef381e9930fbeb63,0
0.03491124510765076,0,0.0,1,0,2,2,4,0,Merge branch 'fix-systemd-notify',Cross-site request forgery (CSRF) vulnerability in pcsd web UI in pcs before 0.9.149.,ed05f05bee804a216526959adb9da9d4c2ab0cdc,0
0.14058443903923035,0,0.0,2,0,3,3,6,1,doc: fix discrepancies between usage and man page,Cross-site request forgery (CSRF) vulnerability in pcsd web UI in pcs before 0.9.149.,4c127b8775ed4bb36a931f4facc2e5ae86ed847f,0
0.19101059436798096,0,0.0,1,0,2,2,4,1,fix crash when ENV['NOTIFY_SOCKET'] is not set,Session fixation vulnerability in pcsd in pcs before 0.9.157.,3113da8b6d6c82c136a0229fef381e9930fbeb63,0
0.23842012882232666,0,0.0,1,0,2,2,4,0,Merge branch 'fix-systemd-notify',Session fixation vulnerability in pcsd in pcs before 0.9.157.,ed05f05bee804a216526959adb9da9d4c2ab0cdc,0
0.2283601015806198,0,0.0,2,0,3,3,6,1,doc: fix discrepancies between usage and man page,Session fixation vulnerability in pcsd in pcs before 0.9.157.,4c127b8775ed4bb36a931f4facc2e5ae86ed847f,0
0.19101059436798096,0,0.0,1,0,2,2,4,1,fix crash when ENV['NOTIFY_SOCKET'] is not set,Session fixation vulnerability in pcsd in pcs before 0.9.157.,3113da8b6d6c82c136a0229fef381e9930fbeb63,0
0.23842012882232666,0,0.0,1,0,2,2,4,0,Merge branch 'fix-systemd-notify',Session fixation vulnerability in pcsd in pcs before 0.9.157.,ed05f05bee804a216526959adb9da9d4c2ab0cdc,0
0.2283601015806198,0,0.0,2,0,3,3,6,1,doc: fix discrepancies between usage and man page,Session fixation vulnerability in pcsd in pcs before 0.9.157.,4c127b8775ed4bb36a931f4facc2e5ae86ed847f,0
0.19101059436798096,0,0.0,1,0,2,2,4,1,fix crash when ENV['NOTIFY_SOCKET'] is not set,Session fixation vulnerability in pcsd in pcs before 0.9.157.,3113da8b6d6c82c136a0229fef381e9930fbeb63,0
0.23842012882232666,0,0.0,1,0,2,2,4,0,Merge branch 'fix-systemd-notify',Session fixation vulnerability in pcsd in pcs before 0.9.157.,ed05f05bee804a216526959adb9da9d4c2ab0cdc,0
0.2283601015806198,0,0.0,2,0,3,3,6,1,doc: fix discrepancies between usage and man page,Session fixation vulnerability in pcsd in pcs before 0.9.157.,4c127b8775ed4bb36a931f4facc2e5ae86ed847f,0
0.22949877381324768,0,0.0,1,0,0,0,0,0,rename test module to be discoverable,ClusterLabs pcs before version 0.9.157 is vulnerable to a cross-site scripting vulnerability due to improper validation of Node name field when creating new cluster or adding existing cluster.,d0e547cba107b2fca9c30f7fd13c6c35f0117404,0
0.31472545862197876,0,0.0,1,0,7,15,22,0,Combined identical error messages in _imaging,Buffer overflow in the ImagingFliDecode function in libImaging/FliDecode.c in Pillow before 3.1.1 allows remote attackers to cause a denial of service (crash) via a crafted FLI file.,d6846403dd04981e0d04550a47155e5079343276,0
0.25512629747390747,0,0.0,1,0,7,15,22,0,"Merge pull request #1825 from radarhere/imaging

Combined identical error messages in _imaging",Buffer overflow in the ImagingFliDecode function in libImaging/FliDecode.c in Pillow before 3.1.1 allows remote attackers to cause a denial of service (crash) via a crafted FLI file.,8fb400653020b51b6d7bf358f7e050a23fd52331,0
0.1050545945763588,0,0.0,1,0,0,1,1,0,"Merge pull request #1823 from radarhere/classifier

Removed outdated classifier",Buffer overflow in the ImagingFliDecode function in libImaging/FliDecode.c in Pillow before 3.1.1 allows remote attackers to cause a denial of service (crash) via a crafted FLI file.,371e981628239c5fee5745cc2ab33bb73f2861ff,0
0.00036156148416921496,0,0.0,1,0,6,0,6,0,Update CHANGES.rst [ci skip],Buffer overflow in the ImagingFliDecode function in libImaging/FliDecode.c in Pillow before 3.1.1 allows remote attackers to cause a denial of service (crash) via a crafted FLI file.,c43106374a2112f85b047a399840cbfbeac074c1,0
0.054712604731321335,0,0.0,1,0,1,1,2,1,Fixed typo,Buffer overflow in the ImagingFliDecode function in libImaging/FliDecode.c in Pillow before 3.1.1 allows remote attackers to cause a denial of service (crash) via a crafted FLI file.,435858afaa3088d54dc280f4a512786f0e404177,0
0.08073157072067261,0,0.0,3,0,7,1,8,1,Added CMYK mode for opening EPS files,Buffer overflow in the ImagingFliDecode function in libImaging/FliDecode.c in Pillow before 3.1.1 allows remote attackers to cause a denial of service (crash) via a crafted FLI file.,392d5673523973d3a421e958f369a046391931cf,0
0.09100212156772614,0,0.0,1,0,1,1,2,0,"Merge pull request #1829 from radarhere/typo

Fixed typo",Buffer overflow in the ImagingFliDecode function in libImaging/FliDecode.c in Pillow before 3.1.1 allows remote attackers to cause a denial of service (crash) via a crafted FLI file.,ac6e1ef949b085417bc2364b6f2553e23447e4f2,0
